kernel  ,gamma  ,  degree,  C,   tol,  cp_train_mse,  cp_test_mse,  cp_train_mae,  cp_test_mae,  cp_time,     cp_gap,   cp_x,  cp_iter,  gvpm_train_mse,  gvpm_test_mse,  gvpm_train_mae,  gvpm_test_mae,  gvpm_time,   gvpm_gap,  gvpm_x,  gvpm_iter,ls          ,  a_min,    a_max,  n_min,  lam_low,stopping_rule  ,  proj_tol
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.155259,0.266838,14.2749,7,0.0187078,0.00660944,0.0156434,0.000422399,0.288606,0.156444,14.1856,163,exact       ,1,100,8,0.01,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.144272,0.266838,14.2749,7,0.0187368,0.00649143,0.0154325,0.000436164,0.232561,0.143542,14.2822,160,exact       ,1,100,8,0.001,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.144871,0.266838,14.2749,7,0.018885,0.00661215,0.015816,0.000432424,0.265741,0.149753,14.2358,165,exact       ,1,100,8,0.001,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.142225,0.266838,14.2749,7,0.0186397,0.00660709,0.0156155,0.00042218,0.283171,0.154684,14.1978,163,exact       ,1,100,8,0.001,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.144683,0.266838,14.2749,7,0.0187078,0.00660944,0.0156434,0.000422399,0.267108,0.156444,14.1856,163,exact       ,1,100,8,0.001,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.147868,0.266838,14.2749,7,0.018927,0.00649421,0.0154497,0.000438601,0.242915,0.144872,14.2746,162,exact       ,1,10000,2,0.1,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.138009,0.266838,14.2749,7,0.0187944,0.0064926,0.0153488,0.000433283,0.243404,0.145973,14.2649,166,exact       ,1,10000,2,0.1,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.146805,0.266838,14.2749,7,0.0187146,0.00649027,0.0155016,0.000439764,0.285369,0.139961,14.3075,168,exact       ,1,10000,2,0.1,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.140805,0.266838,14.2749,7,0.0188535,0.00660992,0.0157981,0.000430833,0.286275,0.144563,14.272,167,exact       ,1,10000,2,0.1,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.141139,0.266838,14.2749,7,0.018927,0.00649421,0.0154497,0.000438601,0.236208,0.144872,14.2746,162,exact       ,1,10000,2,0.01,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.145587,0.266838,14.2749,7,0.0187944,0.0064926,0.0153488,0.000433283,0.246588,0.145973,14.2649,166,exact       ,1,10000,2,0.01,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.189123,0.266838,14.2749,7,0.0187146,0.00649027,0.0155016,0.000439764,0.284873,0.139961,14.3075,168,exact       ,1,10000,2,0.01,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.143009,0.266838,14.2749,7,0.0188535,0.00660992,0.0157981,0.000430833,0.294551,0.144563,14.272,167,exact       ,1,10000,2,0.01,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.157477,0.266838,14.2749,7,0.018927,0.00649421,0.0154497,0.000438601,0.245821,0.144872,14.2746,162,exact       ,1,10000,2,0.001,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.145821,0.266838,14.2749,7,0.0187944,0.0064926,0.0153488,0.000433283,0.260522,0.145973,14.2649,166,exact       ,1,10000,2,0.001,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.143724,0.266838,14.2749,7,0.0187146,0.00649027,0.0155016,0.000439764,0.292161,0.139961,14.3075,168,exact       ,1,10000,2,0.001,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.211475,0.266838,14.2749,7,0.0188535,0.00660992,0.0157981,0.000430833,0.285275,0.144563,14.272,167,exact       ,1,10000,2,0.001,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.150618,0.266838,14.2749,7,0.0190606,0.00651144,0.0152479,0.000424108,0.21653,0.156287,14.1928,160,exact       ,1,10000,4,0.1,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.156133,0.266838,14.2749,7,0.0188405,0.00649437,0.0153047,0.000430852,0.249954,0.147698,14.2528,166,exact       ,1,10000,4,0.1,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.164612,0.266838,14.2749,7,0.0189538,0.00661976,0.0158771,0.000431121,0.273604,0.155746,14.1919,165,exact       ,1,10000,4,0.1,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.148044,0.266838,14.2749,7,0.0189904,0.00650319,0.0152849,0.000428213,0.289852,0.151015,14.2285,166,exact       ,1,10000,4,0.1,d              ,1.00E-06
