Kernel  	  C	  eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse  	  train avg mae	  train std mae	  test avg mae	  test std mae
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.877525	              0	      0.870934	0.0           	       0.808232	              0	      0.803728	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.821279	              0	      0.925955	0.0           	       0.682836	              0	      0.712885	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.923555	              0	      0.870913	0.0           	       0.652793	              0	      0.632008	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.26438 	              0	      1.26628 	0.0           	       0.987432	              0	      0.989555	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.807649	              0	      0.774974	0.0           	       0.736017	              0	      0.727054	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.961867	              0	      0.984049	0.0           	       0.792085	              0	      0.798757	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.872829	              0	      0.927791	0.0           	       0.740967	              0	      0.769176	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.03566 	              0	      1.1449  	0.0           	       0.826162	              0	      0.861097	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.944962	              0	      0.905506	0.0           	       0.845523	              0	      0.816056	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.797222	              0	      0.746472	0.0           	       0.742963	              0	      0.717557	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.08737 	              0	      1.10071 	0.0           	       0.915592	              0	      0.92843 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.997417	              0	      0.929019	0.0           	       0.711772	              0	      0.684893	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.990716	              0	      0.999506	0.0           	       0.868946	              0	      0.873781	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.731898	              0	      0.735509	0.0           	       0.678027	              0	      0.688218	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.969336	              0	      0.939601	0.0           	       0.693569	              0	      0.685705	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.79075 	              0	      0.818809	0.0           	       0.720125	              0	      0.732947	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.91542 	              0	      1.0279  	0.0           	       0.703707	              0	      0.740157	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.02049 	              0	      1.02584 	0.0           	       0.882006	              0	      0.882608	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.28598 	              0	      1.3158  	0.0           	       0.912189	              0	      0.927092	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.808321	              0	      0.797299	0.0           	       0.763735	              0	      0.749789	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.12791 	              0	      1.12232 	0.0           	       0.931531	              0	      0.924831	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.12895 	              0	      1.1105  	0.0           	       0.930728	              0	      0.909899	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.812003	              0	      0.840621	0.0           	       0.736871	              0	      0.761218	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.03251 	              0	      1.0732  	0.0           	       0.883655	              0	      0.907836	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.865705	              0	      0.817602	0.0           	       0.807801	              0	      0.773485	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.73241 	              0	      0.771194	0.0           	       0.670662	              0	      0.692084	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.827644	              0	      0.884536	0.0           	       0.756648	              0	      0.797241	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.05164 	              0	      1.06468 	0.0           	       0.89857 	              0	      0.901747	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.875093	              0	      0.734262	0.0           	       0.701725	              0	      0.638969	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.06062 	              0	      1.03615 	0.0           	       0.90067 	              0	      0.890352	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.860568	              0	      0.865395	0.0           	       0.743325	              0	      0.739364	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.01474 	              0	      1.06327 	0.0           	       0.875394	              0	      0.896966	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.852543	              0	      0.819355	0.0           	       0.673619	              0	      0.674006	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.928807	              0	      0.9322  	0.0           	       0.708703	              0	      0.703262	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.686002	              0	      0.705951	0.0           	       0.642152	              0	      0.653702	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.966317	              0	      1.03448 	0.0           	       0.726226	              0	      0.75461 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.882356	              0	      0.931782	0.0           	       0.809023	              0	      0.835197	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.06135 	              0	      1.01098 	0.0           	       0.897843	              0	      0.87166 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.872824	              0	      0.876794	0.0           	       0.762167	              0	      0.75279 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.798029	              0	      0.802647	0.0           	       0.766179	              0	      0.772301	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.835849	              0	      0.799965	0.0           	       0.649017	              0	      0.65294 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.906694	              0	      0.880692	0.0           	       0.826907	              0	      0.816193	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.06427 	              0	      1.10119 	0.0           	       0.905392	              0	      0.930188	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.80155 	              0	      0.807773	0.0           	       0.757045	              0	      0.758262	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.636038	              0	      0.635303	0.0           	       0.586289	              0	      0.595225	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.962787	              0	      1.04966 	0.0           	       0.698357	              0	      0.72583 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.796975	              0	      0.904399	0.0           	       0.740609	              0	      0.800501	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.930358	              0	      0.870367	0.0           	       0.836007	              0	      0.803133	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.905798	              0	      0.895224	0.0           	       0.824466	              0	      0.82175 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.0337  	              0	      0.999036	0.0           	       0.889754	              0	      0.873308	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.12944 	              0	      1.13187 	0.0           	       0.935013	              0	      0.926239	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.784465	              0	      0.793202	0.0           	       0.67858 	              0	      0.68169 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.21474 	              0	      1.23724 	0.0           	       0.961491	              0	      0.977257	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.1119  	              0	      1.05645 	0.0           	       0.927184	              0	      0.901493	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.803793	              0	      0.809643	0.0           	       0.731282	              0	      0.73625 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.808386	              0	      0.746476	0.0           	       0.761043	              0	      0.742669	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.657212	              0	      0.698297	0.0           	       0.656226	              0	      0.664852	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.822376	              0	      0.831743	0.0           	       0.773543	              0	      0.772266	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.824003	              0	      0.836937	0.0           	       0.77319 	              0	      0.779171	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.952612	              0	      0.955401	0.0           	       0.671402	              0	      0.680885	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.788991	              0	      0.818482	0.0           	       0.719694	              0	      0.744238	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.60801 	              0	      1.66904 	0.0           	       1.10968 	              0	      1.14595 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.83264 	              0	      0.833447	0.0           	       0.668434	              0	      0.678245	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.10195 	              0	      1.08661 	0.0           	       0.920579	              0	      0.908713	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.07887 	              0	      1.09863 	0.0           	       0.854371	              0	      0.872508	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.14385 	              0	      1.15531 	0.0           	       0.939005	              0	      0.944002	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.18637 	              0	      1.2108  	0.0           	       0.956789	              0	      0.974614	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.88225 	              0	      0.928106	0.0           	       0.811084	              0	      0.837162	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.977233	              0	      0.981116	0.0           	       0.863988	              0	      0.860946	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.960189	              0	      0.907042	0.0           	       0.68478 	              0	      0.687396	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.921437	              0	      0.859686	0.0           	       0.83359 	              0	      0.798706	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.79    	              0	      0.758883	0.0           	       0.72687 	              0	      0.704959	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.806395	              0	      0.781673	0.0           	       0.732106	              0	      0.718358	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.17469 	              0	      1.25722 	0.0           	       0.952321	              0	      0.989694	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.785322	              0	      0.826982	0.0           	       0.707186	              0	      0.734333	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.934599	              0	      0.973344	0.0           	       0.831072	              0	      0.842789	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.936409	              0	      0.930731	0.0           	       0.705719	              0	      0.711384	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.01486 	              0	      1.00856 	0.0           	       0.880122	              0	      0.871649	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.03602 	              0	      1.09685 	0.0           	       0.886599	              0	      0.916874	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.77552 	              0	      0.803335	0.0           	       0.684353	              0	      0.686631	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.986114	              0	      0.795139	0.0           	       0.730534	              0	      0.649667	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.800758	              0	      0.836858	0.0           	       0.743382	              0	      0.765083	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.844312	              0	      0.816171	0.0           	       0.670925	              0	      0.657045	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.801368	              0	      0.846395	0.0           	       0.692302	              0	      0.713326	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.782862	              0	      0.872063	0.0           	       0.717979	              0	      0.747555	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.856935	              0	      0.857056	0.0           	       0.741738	              0	      0.742843	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.08322 	              0	      1.10331 	0.0           	       0.736554	              0	      0.749083	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.747195	              0	      0.740853	0.0           	       0.645255	              0	      0.621214	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.950183	              0	      1.00316 	0.0           	       0.713346	              0	      0.745723	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.05722 	              0	      1.07121 	0.0           	       0.797199	              0	      0.779238	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.728769	              0	      0.821484	0.0           	       0.641406	              0	      0.672389	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.894959	              0	      0.826336	0.0           	       0.670011	              0	      0.6572  	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.20301 	              0	      1.31106 	0.0           	       0.868352	              0	      0.920504	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.07831 	              0	      1.12775 	0.0           	       0.900572	              0	      0.92936 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.905085	              0	      0.781844	0.0           	       0.654666	              0	      0.594603	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.800768	              0	      0.834061	0.0           	       0.754181	              0	      0.780761	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.8539  	              0	      0.802453	0.0           	       0.802306	              0	      0.774184	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.765705	              0	      0.732652	0.0           	       0.612564	              0	      0.591346	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.970235	              0	      1.06124 	0.0           	       0.737683	              0	      0.764197	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.841478	              0	      0.889617	0.0           	       0.686384	              0	      0.699864	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.95142 	              0	      0.892885	0.0           	       0.852855	              0	      0.811621	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.936731	              0	      0.972937	0.0           	       0.839958	              0	      0.864607	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.729751	              0	      0.780368	0.0           	       0.677623	              0	      0.699129	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.958805	              0	      1.06115 	0.0           	       0.693644	              0	      0.718766	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.921179	              0	      0.901994	0.0           	       0.704882	              0	      0.692508	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.743518	              0	      0.669318	0.0           	       0.68423 	              0	      0.641852	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.09211 	              0	      1.01817 	0.0           	       0.90785 	              0	      0.867533	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.03172 	              0	      1.0716  	0.0           	       0.888813	              0	      0.89444 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.853729	              0	      0.965068	0.0           	       0.691269	              0	      0.731726	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.628021	              0	      0.622369	0.0           	       0.633008	              0	      0.630625	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.876376	              0	      0.845601	0.0           	       0.748669	              0	      0.738374	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.07565 	              0	      1.09342 	0.0           	       0.732276	              0	      0.745862	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.741585	              0	      0.833587	0.0           	       0.692291	              0	      0.740322	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.21571 	              0	      1.18459 	0.0           	       0.874924	              0	      0.862901	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.982334	              0	      0.960514	0.0           	       0.866635	              0	      0.860638	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.93197 	              0	      0.937319	0.0           	       0.835731	              0	      0.838341	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.911398	              0	      0.905826	0.0           	       0.828809	              0	      0.820129	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.814355	              0	      0.782467	0.0           	       0.630263	              0	      0.622019	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.901227	              0	      0.874575	0.0           	       0.687778	              0	      0.678306	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.854332	              0	      0.787858	0.0           	       0.67503 	              0	      0.653495	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.961219	              0	      0.843426	0.0           	       0.678421	              0	      0.641434	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.897509	              0	      0.845202	0.0           	       0.806023	              0	      0.777355	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.789117	              0	      0.768801	0.0           	       0.718926	              0	      0.707618	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.09894 	              0	      1.06598 	0.0           	       0.919028	              0	      0.900593	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.03587 	              0	      1.05827 	0.0           	       0.887294	              0	      0.895876	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.837799	              0	      0.832523	0.0           	       0.657242	              0	      0.660269	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.804367	              0	      0.703977	0.0           	       0.733376	              0	      0.680271	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.938042	              0	      0.98756 	0.0           	       0.816758	              0	      0.843215	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.872057	              0	      0.872133	0.0           	       0.669556	              0	      0.662302	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.865657	              0	      0.927013	0.0           	       0.626636	              0	      0.657973	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.13095 	              0	      1.10157 	0.0           	       0.745847	              0	      0.737092	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.06615 	              0	      1.10627 	0.0           	       0.903382	              0	      0.909463	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.907369	              0	      0.834246	0.0           	       0.812391	              0	      0.780552	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.911216	              0	      0.909782	0.0           	       0.810327	              0	      0.826141	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.18983 	              0	      1.22968 	0.0           	       0.955024	              0	      0.974125	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.653442	              0	      0.657815	0.0           	       0.619271	              0	      0.621887	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.766598	              0	      0.733229	0.0           	       0.649497	              0	      0.639205	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.852207	              0	      0.912378	0.0           	       0.740035	              0	      0.762415	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.800478	              0	      0.763035	0.0           	       0.722013	              0	      0.708658	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.679873	              0	      0.635301	0.0           	       0.648876	              0	      0.628989	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.931538	              0	      0.96671 	0.0           	       0.708465	              0	      0.724039	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.912644	              0	      0.88415 	0.0           	       0.827793	              0	      0.80942 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00866 	              0	      0.925815	0.0           	       0.755157	              0	      0.722702	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.918818	              0	      0.915179	0.0           	       0.819956	              0	      0.82557 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.865236	              0	      0.946656	0.0           	       0.739432	              0	      0.781228	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.876949	              0	      0.814419	0.0           	       0.748586	              0	      0.716828	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.846374	              0	      0.873902	0.0           	       0.776936	              0	      0.797562	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.771024	              0	      0.811794	0.0           	       0.707571	              0	      0.722344	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.03035 	              0	      1.07039 	0.0           	       0.868212	              0	      0.887943	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.725104	              0	      0.802365	0.0           	       0.671109	              0	      0.688097	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.908199	              0	      0.930086	0.0           	       0.811943	              0	      0.827464	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.850235	              0	      0.845854	0.0           	       0.795837	              0	      0.799163	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.956161	              0	      0.919524	0.0           	       0.847193	              0	      0.831366	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.05151 	              0	      1.03238 	0.0           	       0.897873	              0	      0.891968	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.10799 	              0	      1.07088 	0.0           	       0.920833	              0	      0.90296 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.792896	              0	      0.793713	0.0           	       0.720432	              0	      0.723081	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.1073  	              0	      1.034   	0.0           	       0.922966	              0	      0.885755	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.956788	              0	      1.01142 	0.0           	       0.775552	              0	      0.789202	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.857869	              0	      0.816838	0.0           	       0.677551	              0	      0.663794	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.924993	              0	      0.88257 	0.0           	       0.705711	              0	      0.688536	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.16912 	              0	      1.1577  	0.0           	       0.729322	              0	      0.723552	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.08635 	              0	      1.12901 	0.0           	       0.889945	              0	      0.907444	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.09382 	              0	      1.07702 	0.0           	       0.907992	              0	      0.903443	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.7312  	              0	      0.70813 	0.0           	       0.674945	              0	      0.656321	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.32386 	              0	      1.33988 	0.0           	       1.00075 	              0	      1.01171 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.95505 	              0	      1.02883 	0.0           	       0.738212	              0	      0.772056	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.25419 	              0	      1.40759 	0.0           	       0.981862	              0	      1.05284 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.47607 	              0	      1.45788 	0.0           	       1.06946 	              0	      1.06369 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       2.3448  	              0	      2.45369 	0.0           	       1.32505 	              0	      1.36158 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.74181 	              0	      0.687162	0.0           	       0.675992	              0	      0.663201	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.06554 	              0	      1.058   	0.0           	       0.899988	              0	      0.896726	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.964207	              0	      0.927551	0.0           	       0.737219	              0	      0.726867	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.79078 	              0	      0.785692	0.0           	       0.717899	              0	      0.714004	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.2913  	              0	      1.25556 	0.0           	       0.993441	              0	      0.982257	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.897492	              0	      0.828018	0.0           	       0.804986	              0	      0.773783	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.77783 	              0	      0.798275	0.0           	       0.67388 	              0	      0.674227	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.871752	              0	      0.930728	0.0           	       0.640186	              0	      0.652838	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.934477	              0	      0.897104	0.0           	       0.710081	              0	      0.692117	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.907331	              0	      0.823615	0.0           	       0.810061	              0	      0.763477	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.18733 	              0	      1.2933  	0.0           	       0.89649 	              0	      0.937532	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.874285	              0	      0.889295	0.0           	       0.803907	              0	      0.807548	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.910935	              0	      0.918033	0.0           	       0.829626	              0	      0.826763	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.42664 	              0	      1.42745 	0.0           	       1.01646 	              0	      1.01645 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.804042	              0	      0.815787	0.0           	       0.732409	              0	      0.758028	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.0582  	              0	      1.1158  	0.0           	       0.898427	              0	      0.926018	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.872459	              0	      0.864823	0.0           	       0.744499	              0	      0.729363	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.071   	              0	      1.07516 	0.0           	       0.906822	              0	      0.921255	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.03188 	              0	      1.04105 	0.0           	       0.708736	              0	      0.703902	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.919205	              0	      1.00553 	0.0           	       0.704478	              0	      0.736407	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.736701	              0	      0.748097	0.0           	       0.672032	              0	      0.667515	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.19563 	              0	      1.18388 	0.0           	       0.959459	              0	      0.956806	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.540251	              0	      0.513646	0.0           	       0.514401	              0	      0.498013	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.933342	              0	      0.898166	0.0           	       0.667784	              0	      0.66522 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.00223 	              0	      0.862236	0.0           	       0.696348	              0	      0.638245	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.9318  	              0	      0.931728	0.0           	       0.707364	              0	      0.72004 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.17657 	              0	      1.06206 	0.0           	       0.762205	              0	      0.721475	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.925769	              0	      0.954556	0.0           	       0.835874	              0	      0.854932	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.01287 	              0	      1.03645 	0.0           	       0.87845 	              0	      0.894756	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.16034 	              0	      1.24119 	0.0           	       0.938798	              0	      0.982991	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.799135	              0	      0.828742	0.0           	       0.729455	              0	      0.739358	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.960759	              0	      0.940659	0.0           	       0.849497	              0	      0.840489	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.95309 	              0	      0.988654	0.0           	       0.647749	              0	      0.638169	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.801482	              0	      0.871927	0.0           	       0.723344	              0	      0.746244	             0
