Kernel  	    C	   eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse        	  train avg mae	  train std mae	  test avg mae	  test std mae
linear  	  5  	0.0001	scale  	       1	    1e-08	          0.5 	       0.990588	      0.0318363	      0.969459	0.05580168152588733 	       0.667058	      0.140564 	      0.662269	     0.149134
linear  	  5  	0.0001	scale  	       1	    1e-08	          0.33	       1.01909 	      0.0777113	      1.03193 	0.09761239910835307 	       0.763063	      0.160383 	      0.769475	     0.162069
linear  	  5  	0.0001	scale  	       1	    1e-08	          0.2 	       0.992552	      0.0304229	      1.01957 	0.04822019935905183 	       0.754759	      0.152706 	      0.76442 	     0.149945
rbf     	  5  	1e-08 	auto   	       1	    1e-08	          0.5 	       0.98254 	      0.0445146	      0.998283	0.046658219743313176	       0.722396	      0.152834 	      0.728443	     0.157544
rbf     	  5  	1e-08 	auto   	       1	    1e-08	          0.33	       0.977888	      0.0301796	      0.998519	0.031959532050674096	       0.694182	      0.149036 	      0.699223	     0.152785
rbf     	  5  	1e-08 	auto   	       1	    1e-08	          0.2 	       0.990756	      0.0226553	      0.975227	0.042082083184950034	       0.722996	      0.150695 	      0.715999	     0.14928
rbf     	  5  	1e-08 	scale  	       1	    1e-08	          0.5 	       0.974927	      0.0201905	      0.978957	0.02270246770184612 	       0.63117 	      0.116075 	      0.636404	     0.123025
rbf     	  5  	1e-08 	scale  	       1	    1e-08	          0.33	       1.00063 	      0.0363983	      1.03292 	0.06596323746257522 	       0.760764	      0.154261 	      0.77508 	     0.163698
rbf     	  5  	1e-08 	scale  	       1	    1e-08	          0.2 	       0.974888	      0.0224128	      0.965921	0.061593275343155555	       0.777554	      0.133622 	      0.776697	     0.144342
poly    	  5  	1e-08 	scale  	       3	    1e-08	          0.5 	       0.973564	      0.0280066	      0.993454	0.05190910855449049 	       0.659169	      0.13597  	      0.67115 	     0.147043
poly    	  5  	1e-08 	scale  	       3	    1e-08	          0.33	       0.973318	      0.0199747	      0.980407	0.039053954863394406	       0.718627	      0.145393 	      0.721246	     0.156775
poly    	  5  	1e-08 	scale  	       3	    1e-08	          0.2 	       0.967929	      0.0225987	      1.00837 	0.03570706148464923 	       0.630228	      0.123739 	      0.646786	     0.122031
poly    	  5  	1e-08 	scale  	       5	    1e-08	          0.5 	       0.954975	      0.0634033	      0.983696	0.06822383527106107 	       0.73874 	      0.143436 	      0.751925	     0.154463
poly    	  5  	1e-08 	scale  	       5	    1e-08	          0.33	       0.992729	      0.0373381	      0.984084	0.059123970430901736	       0.667609	      0.139995 	      0.669655	     0.146155
poly    	  5  	1e-08 	scale  	       5	    1e-08	          0.2 	       1.0089  	      0.040423 	      1.01591 	0.08275997869478664 	       0.732341	      0.152226 	      0.737222	     0.159
poly    	  5  	1e-08 	scale  	       7	    1e-08	          0.5 	       1.00451 	      0.0681895	      0.991963	0.06462183890324724 	       0.737296	      0.150742 	      0.733884	     0.155387
poly    	  5  	1e-08 	scale  	       7	    1e-08	          0.33	       0.950678	      0.0425473	      0.940777	0.06104981827681195 	       0.709587	      0.125234 	      0.702089	     0.125023
poly    	  5  	1e-08 	scale  	       7	    1e-08	          0.2 	       1.00027 	      0.058298 	      1.04918 	0.07314704673877676 	       0.703615	      0.14818  	      0.72359 	     0.148286
linear  	  5  	1e-08 	scale  	       1	    1e-08	          0.5 	       0.985684	      0.0471743	      1.00429 	0.07012731539542112 	       0.810061	      0.123203 	      0.815847	     0.118725
linear  	  5  	1e-08 	scale  	       1	    1e-08	          0.33	       1.0014  	      0.0616101	      0.995594	0.07978228410172603 	       0.696906	      0.155891 	      0.697126	     0.15999
linear  	  5  	1e-08 	scale  	       1	    1e-08	          0.2 	       0.975433	      0.0179503	      0.973452	0.07909146929452666 	       0.630367	      0.117745 	      0.630333	     0.111345
rbf     	 10  	0.1   	auto   	       1	    0.1  	          0.5 	       1.74872 	      1.88021  	      1.78303 	1.9339215451314071  	       1.00067 	      0.394203 	      1.01166 	     0.40038
rbf     	 10  	0.1   	auto   	       1	    0.1  	          0.33	       1.30264 	      0.824574 	      1.29542 	0.8210785245463905  	       0.89039 	      0.272472 	      0.89388 	     0.275527
rbf     	 10  	0.1   	auto   	       1	    0.1  	          0.2 	       2.36447 	      2.36478  	      2.41216 	2.5726372949909666  	       1.13769 	      0.605882 	      1.13757 	     0.63734
rbf     	 10  	0.1   	scale  	       1	    0.1  	          0.5 	       1.07835 	      0.361619 	      1.07538 	0.35494590121022224 	       0.791588	      0.193924 	      0.790362	     0.19786
rbf     	 10  	0.1   	scale  	       1	    0.1  	          0.33	       1.93923 	      1.11527  	      1.91599 	1.0327322647203634  	       1.10172 	      0.338839 	      1.10265 	     0.325068
rbf     	 10  	0.1   	scale  	       1	    0.1  	          0.2 	       1.12214 	      0.363524 	      1.12264 	0.35660922332899364 	       0.847968	      0.173291 	      0.846768	     0.170843
poly    	 10  	0.1   	scale  	       3	    0.1  	          0.5 	       1.8715  	      1.79245  	      1.91474 	1.8616773317627857  	       0.983219	      0.471768 	      0.994638	     0.477777
poly    	 10  	0.1   	scale  	       3	    0.1  	          0.33	       1.32674 	      0.705142 	      1.3378  	0.7069141269380484  	       0.882691	      0.283467 	      0.888679	     0.287291
poly    	 10  	0.1   	scale  	       3	    0.1  	          0.2 	       1.28403 	      0.413372 	      1.27069 	0.43611602803874827 	       0.901747	      0.133447 	      0.893669	     0.144512
poly    	 10  	0.1   	scale  	       5	    0.1  	          0.5 	       0.887907	      0.139216 	      0.921096	0.16221001487904235 	       0.727485	      0.0994042	      0.739758	     0.106399
poly    	 10  	0.1   	scale  	       5	    0.1  	          0.33	       1.09509 	      0.238617 	      1.09307 	0.23441958926335277 	       0.8652  	      0.120895 	      0.860136	     0.12022
poly    	 10  	0.1   	scale  	       5	    0.1  	          0.2 	       1.62968 	      0.919289 	      1.57547 	0.7526499961133838  	       1.05502 	      0.264267 	      1.04526 	     0.218405
poly    	 10  	0.1   	scale  	       7	    0.1  	          0.5 	       1.15573 	      0.430307 	      1.14926 	0.4204618802648442  	       0.835476	      0.210774 	      0.835137	     0.213324
poly    	 10  	0.1   	scale  	       7	    0.1  	          0.33	       2.94726 	      4.27458  	      2.94752 	4.300525002096991   	       1.16611 	      0.696592 	      1.16444 	     0.696081
poly    	 10  	0.1   	scale  	       7	    0.1  	          0.2 	       1.66495 	      1.7362   	      1.66183 	1.817732884581219   	       0.862225	      0.423099 	      0.857137	     0.43422
linear  	 10  	0.1   	scale  	       1	    0.1  	          0.5 	       1.22104 	      0.658882 	      1.23272 	0.6215001321250586  	       0.83999 	      0.266212 	      0.846015	     0.255756
linear  	 10  	0.1   	scale  	       1	    0.1  	          0.33	       1.28956 	      0.775717 	      1.30121 	0.7515552777521928  	       0.843286	      0.290253 	      0.849145	     0.282119
linear  	 10  	0.1   	scale  	       1	    0.1  	          0.2 	       1.42832 	      0.75904  	      1.44966 	0.804369823498637   	       0.93773 	      0.282693 	      0.941633	     0.297876
rbf     	 10  	0.01  	auto   	       1	    0.1  	          0.5 	       1.04284 	      0.168825 	      1.06783 	0.16272105832559644 	       0.809575	      0.146584 	      0.819292	     0.140867
rbf     	 10  	0.01  	auto   	       1	    0.1  	          0.33	       0.943648	      0.283711 	      0.92979 	0.2946215192123309  	       0.710163	      0.192554 	      0.702682	     0.19818
rbf     	 10  	0.01  	auto   	       1	    0.1  	          0.2 	       0.979507	      0.0933198	      1.02583 	0.1379017346207335  	       0.771443	      0.119987 	      0.789051	     0.119427
rbf     	 10  	0.01  	scale  	       1	    0.1  	          0.5 	       1.16095 	      0.359282 	      1.17649 	0.3546053785084016  	       0.875321	      0.167235 	      0.881164	     0.163341
rbf     	 10  	0.01  	scale  	       1	    0.1  	          0.33	       0.93974 	      0.126221 	      0.941015	0.15974760855633965 	       0.778615	      0.122469 	      0.784133	     0.138117
rbf     	 10  	0.01  	scale  	       1	    0.1  	          0.2 	       1.31286 	      0.83693  	      1.31651 	0.8451010054848646  	       0.895249	      0.286435 	      0.898109	     0.287306
poly    	 10  	0.01  	scale  	       3	    0.1  	          0.5 	       1.05474 	      0.524149 	      1.08843 	0.5578284977675119  	       0.815243	      0.206183 	      0.827255	     0.215602
poly    	 10  	0.01  	scale  	       3	    0.1  	          0.33	       1.70156 	      1.65219  	      1.71367 	1.673727154289776   	       0.963448	      0.380368 	      0.966177	     0.380464
poly    	 10  	0.01  	scale  	       3	    0.1  	          0.2 	       0.938822	      0.165379 	      0.941935	0.145577558224947   	       0.713743	      0.148465 	      0.712776	     0.13966
poly    	 10  	0.01  	scale  	       5	    0.1  	          0.5 	       1.58242 	      1.25171  	      1.58259 	1.209340323877697   	       0.85546 	      0.38393  	      0.856108	     0.370939
poly    	 10  	0.01  	scale  	       5	    0.1  	          0.33	       1.44725 	      0.633005 	      1.41392 	0.5641540178354176  	       0.93525 	      0.241848 	      0.927931	     0.232602
poly    	 10  	0.01  	scale  	       5	    0.1  	          0.2 	       1.48294 	      1.07299  	      1.45462 	0.9550463944351545  	       0.937318	      0.270488 	      0.934715	     0.25539
poly    	 10  	0.01  	scale  	       7	    0.1  	          0.5 	       1.84846 	      1.21292  	      1.8795  	1.2293691163620788  	       0.99461 	      0.366119 	      1.00372 	     0.378579
poly    	 10  	0.01  	scale  	       7	    0.1  	          0.33	       1.10365 	      0.338199 	      1.124   	0.32923402787837297 	       0.796638	      0.211831 	      0.804691	     0.210303
poly    	 10  	0.01  	scale  	       7	    0.1  	          0.2 	       1.5027  	      1.76363  	      1.50318 	1.768848471761425   	       0.802761	      0.404242 	      0.79752 	     0.402353
linear  	 10  	0.01  	scale  	       1	    0.1  	          0.5 	       2.15752 	      1.92457  	      2.1845  	1.9415823372056884  	       1.1345  	      0.438559 	      1.14371 	     0.443777
linear  	 10  	0.01  	scale  	       1	    0.1  	          0.33	       1.26375 	      0.626327 	      1.30899 	0.6010675648938911  	       0.874086	      0.245395 	      0.888967	     0.235089
linear  	 10  	0.01  	scale  	       1	    0.1  	          0.2 	       1.66749 	      1.57497  	      1.70766 	1.6326716415956468  	       0.922959	      0.484073 	      0.936158	     0.499914
rbf     	 10  	0.0001	auto   	       1	    0.1  	          0.5 	       1.19884 	      0.552609 	      1.22192 	0.5709373883687789  	       0.839642	      0.237471 	      0.847046	     0.240074
rbf     	 10  	0.0001	auto   	       1	    0.1  	          0.33	       1.52597 	      1.03571  	      1.56781 	1.0374403926261453  	       0.959941	      0.350699 	      0.977632	     0.355635
rbf     	 10  	0.0001	auto   	       1	    0.1  	          0.2 	       1.51381 	      1.36365  	      1.48897 	1.2876408641748103  	       0.969536	      0.366516 	      0.967044	     0.346836
rbf     	 10  	0.0001	scale  	       1	    0.1  	          0.5 	       1.27813 	      0.721896 	      1.34454 	0.7861462948136096  	       0.868145	      0.285754 	      0.893644	     0.301738
rbf     	 10  	0.0001	scale  	       1	    0.1  	          0.33	       1.13391 	      0.517477 	      1.12405 	0.5441372122256339  	       0.840294	      0.234547 	      0.834339	     0.243246
rbf     	 10  	0.0001	scale  	       1	    0.1  	          0.2 	       1.24946 	      0.959382 	      1.21353 	0.9570656792043378  	       0.795178	      0.361484 	      0.782091	     0.370257
poly    	 10  	0.0001	scale  	       3	    0.1  	          0.5 	       1.74055 	      1.43684  	      1.74903 	1.466400770725677   	       0.989912	      0.391649 	      0.997634	     0.399472
poly    	 10  	0.0001	scale  	       3	    0.1  	          0.33	       1.49913 	      1.1118   	      1.53271 	1.113619037228795   	       0.911842	      0.341786 	      0.92065 	     0.345892
poly    	 10  	0.0001	scale  	       3	    0.1  	          0.2 	       1.03029 	      0.119268 	      1.04707 	0.12252660470835555 	       0.765113	      0.158038 	      0.769975	     0.156627
poly    	 10  	0.0001	scale  	       5	    0.1  	          0.5 	       1.86747 	      1.58255  	      1.86505 	1.5454481178900132  	       1.01442 	      0.452985 	      1.01581 	     0.442211
poly    	 10  	0.0001	scale  	       5	    0.1  	          0.33	       1.47776 	      0.825506 	      1.48686 	0.846518368548269   	       0.937694	      0.317598 	      0.940055	     0.322243
poly    	 10  	0.0001	scale  	       5	    0.1  	          0.2 	       0.95264 	      0.142232 	      0.969274	0.15821473729212882 	       0.756328	      0.134728 	      0.764652	     0.139451
poly    	 10  	0.0001	scale  	       7	    0.1  	          0.5 	       0.960172	      0.204242 	      0.987928	0.22070025299510448 	       0.765579	      0.148496 	      0.775033	     0.145976
poly    	 10  	0.0001	scale  	       7	    0.1  	          0.33	       0.907219	      0.198635 	      0.933865	0.22330787386146597 	       0.764811	      0.139188 	      0.77694 	     0.149961
poly    	 10  	0.0001	scale  	       7	    0.1  	          0.2 	       1.27998 	      0.906739 	      1.3099  	0.9676162930319712  	       0.846318	      0.287019 	      0.857216	     0.303331
linear  	 10  	0.0001	scale  	       1	    0.1  	          0.5 	       1.24537 	      0.544825 	      1.23795 	0.4839720126985082  	       0.843217	      0.233179 	      0.841084	     0.224652
linear  	 10  	0.0001	scale  	       1	    0.1  	          0.33	       1.03684 	      0.228386 	      1.02993 	0.23411399199384292 	       0.764173	      0.158443 	      0.763158	     0.159358
linear  	 10  	0.0001	scale  	       1	    0.1  	          0.2 	       1.21977 	      0.547057 	      1.21332 	0.5126493770690806  	       0.82249 	      0.252483 	      0.818319	     0.24132
rbf     	 10  	1e-08 	auto   	       1	    0.1  	          0.5 	       1.05882 	      0.304111 	      1.05993 	0.296379488962248   	       0.752073	      0.192395 	      0.754839	     0.192066
rbf     	 10  	1e-08 	auto   	       1	    0.1  	          0.33	       1.74708 	      1.59435  	      1.75905 	1.6097783535862524  	       0.971739	      0.487542 	      0.973597	     0.485848
rbf     	 10  	1e-08 	auto   	       1	    0.1  	          0.2 	       1.88371 	      1.87919  	      1.8707  	1.9053278503975088  	       0.954047	      0.513995 	      0.947212	     0.516949
rbf     	 10  	1e-08 	scale  	       1	    0.1  	          0.5 	       1.06107 	      0.199879 	      1.10303 	0.20983389960464705 	       0.833894	      0.127818 	      0.855361	     0.128986
rbf     	 10  	1e-08 	scale  	       1	    0.1  	          0.33	       1.19886 	      0.808378 	      1.20471 	0.7998759346611399  	       0.832709	      0.303102 	      0.837341	     0.298548
rbf     	 10  	1e-08 	scale  	       1	    0.1  	          0.2 	       0.948408	      0.110016 	      0.943257	0.11464206742235639 	       0.72668 	      0.120977 	      0.723968	     0.117185
poly    	 10  	1e-08 	scale  	       3	    0.1  	          0.5 	       0.927423	      0.317093 	      0.956416	0.3288025655917061  	       0.738036	      0.17167  	      0.750175	     0.17796
poly    	 10  	1e-08 	scale  	       3	    0.1  	          0.33	       1.29999 	      0.526449 	      1.3062  	0.5096202147172705  	       0.906828	      0.249183 	      0.909446	     0.242399
poly    	 10  	1e-08 	scale  	       3	    0.1  	          0.2 	       0.933237	      0.192791 	      0.935009	0.15702656685572158 	       0.648746	      0.137809 	      0.647604	     0.125574
poly    	 10  	1e-08 	scale  	       5	    0.1  	          0.5 	       1.42147 	      1.32188  	      1.41859 	1.308272127105607   	       0.862225	      0.342039 	      0.865757	     0.345853
poly    	 10  	1e-08 	scale  	       5	    0.1  	          0.33	       1.88265 	      2.16904  	      1.94571 	2.2791481615984166  	       1.03911 	      0.537568 	      1.0546  	     0.556958
poly    	 10  	1e-08 	scale  	       5	    0.1  	          0.2 	       2.67967 	      2.79426  	      2.63925 	2.733985976622508   	       1.1481  	      0.615098 	      1.14295 	     0.611829
poly    	 10  	1e-08 	scale  	       7	    0.1  	          0.5 	       2.42512 	      3.77287  	      2.48908 	3.808516772462703   	       1.06626 	      0.771845 	      1.09045 	     0.784498
poly    	 10  	1e-08 	scale  	       7	    0.1  	          0.33	       1.4106  	      1.39084  	      1.4573  	1.3999344261985969  	       0.898975	      0.356427 	      0.921377	     0.363992
poly    	 10  	1e-08 	scale  	       7	    0.1  	          0.2 	       2.36937 	      2.65754  	      2.38592 	2.639613102805977   	       1.07973 	      0.572272 	      1.08731 	     0.561448
linear  	 10  	1e-08 	scale  	       1	    0.1  	          0.5 	       0.944954	      0.189095 	      0.932911	0.18154162749693883 	       0.710652	      0.0994283	      0.708347	     0.105068
linear  	 10  	1e-08 	scale  	       1	    0.1  	          0.33	       1.36964 	      0.966953 	      1.37881 	0.9423449721492408  	       0.859882	      0.318762 	      0.860305	     0.305791
linear  	 10  	1e-08 	scale  	       1	    0.1  	          0.2 	       1.35894 	      1.04618  	      1.37477 	1.0755126801206518  	       0.876267	      0.354763 	      0.88644 	     0.360217
rbf     	 10  	0.1   	auto   	       1	    0.001	          0.5 	       0.971977	      0.213053 	      0.981649	0.2255018081324911  	       0.746149	      0.119506 	      0.751896	     0.127262
rbf     	 10  	0.1   	auto   	       1	    0.001	          0.33	       0.968196	      0.300433 	      0.973922	0.3032264251422037  	       0.746379	      0.173852 	      0.749224	     0.178553
rbf     	 10  	0.1   	auto   	       1	    0.001	          0.2 	       1.01441 	      0.194621 	      1.02845 	0.20513237550153757 	       0.770853	      0.132504 	      0.775004	     0.127119
rbf     	 10  	0.1   	scale  	       1	    0.001	          0.5 	       0.942857	      0.209483 	      0.985188	0.240723533369344   	       0.693033	      0.143444 	      0.709113	     0.156347
rbf     	 10  	0.1   	scale  	       1	    0.001	          0.33	       1.01957 	      0.189866 	      1.0099  	0.19724528707347683 	       0.778823	      0.137289 	      0.776785	     0.142761
rbf     	 10  	0.1   	scale  	       1	    0.001	          0.2 	       1.85812 	      1.76555  	      1.94875 	1.9272289968089957  	       0.96694 	      0.519629 	      0.993821	     0.549191
poly    	 10  	0.1   	scale  	       3	    0.001	          0.5 	       1.92347 	      1.81725  	      1.89841 	1.7498468184453368  	       1.06373 	      0.436082 	      1.06209 	     0.425048
poly    	 10  	0.1   	scale  	       3	    0.001	          0.33	       1.65337 	      1.03902  	      1.66741 	1.0476043000432562  	       0.989714	      0.332821 	      0.997602	     0.331447
poly    	 10  	0.1   	scale  	       3	    0.001	          0.2 	       2.86648 	      3.53568  	      2.76209 	3.358448033578291   	       1.13328 	      0.712877 	      1.11861 	     0.704851
poly    	 10  	0.1   	scale  	       5	    0.001	          0.5 	       3.10294 	      3.903    	      3.11726 	3.9096308645880553  	       1.18275 	      0.680813 	      1.19172 	     0.67838
poly    	 10  	0.1   	scale  	       5	    0.001	          0.33	       2.43574 	      3.93459  	      2.41473 	3.770412739525267   	       1.05506 	      0.649923 	      1.06303 	     0.625944
poly    	 10  	0.1   	scale  	       5	    0.001	          0.2 	       1.51028 	      0.793635 	      1.53148 	0.8058796969035714  	       0.927634	      0.264788 	      0.935857	     0.258667
poly    	 10  	0.1   	scale  	       7	    0.001	          0.5 	       1.47787 	      0.562639 	      1.48253 	0.5479239959191502  	       0.962063	      0.237762 	      0.964039	     0.233691
poly    	 10  	0.1   	scale  	       7	    0.001	          0.33	       2.06008 	      2.33567  	      2.07333 	2.2861067081511997  	       1.07614 	      0.585033 	      1.08501 	     0.57138
poly    	 10  	0.1   	scale  	       7	    0.001	          0.2 	       1.34979 	      0.644797 	      1.35478 	0.6159310485612651  	       0.878949	      0.267818 	      0.88596 	     0.262288
linear  	 10  	0.1   	scale  	       1	    0.001	          0.5 	       1.23593 	      0.780329 	      1.23433 	0.7909153615889783  	       0.816061	      0.284349 	      0.81822 	     0.292752
linear  	 10  	0.1   	scale  	       1	    0.001	          0.33	       1.20697 	      0.678875 	      1.1986  	0.6667099098839003  	       0.853687	      0.24411  	      0.854897	     0.239428
linear  	 10  	0.1   	scale  	       1	    0.001	          0.2 	       1.20614 	      0.477513 	      1.22989 	0.481084727719933   	       0.810611	      0.219281 	      0.815994	     0.222335
rbf     	 10  	0.01  	auto   	       1	    0.001	          0.5 	       1.08053 	      0.27591  	      1.09207 	0.2700333981672095  	       0.822858	      0.144059 	      0.829089	     0.145799
rbf     	 10  	0.01  	auto   	       1	    0.001	          0.33	       1.266   	      0.529858 	      1.28827 	0.5278981061851789  	       0.89206 	      0.229828 	      0.903629	     0.234714
rbf     	 10  	0.01  	auto   	       1	    0.001	          0.2 	       1.60566 	      1.50991  	      1.57438 	1.4509140574148278  	       0.914948	      0.389198 	      0.909559	     0.377996
rbf     	 10  	0.01  	scale  	       1	    0.001	          0.5 	       1.36816 	      0.52603  	      1.39624 	0.5646189525746476  	       0.967247	      0.182959 	      0.97491 	     0.193736
rbf     	 10  	0.01  	scale  	       1	    0.001	          0.33	       1.17786 	      0.504866 	      1.20179 	0.493286479506422   	       0.817215	      0.227899 	      0.82743 	     0.224647
rbf     	 10  	0.01  	scale  	       1	    0.001	          0.2 	       1.48445 	      1.13571  	      1.46477 	1.052210903815939   	       0.877664	      0.34248  	      0.876507	     0.329658
poly    	 10  	0.01  	scale  	       3	    0.001	          0.5 	       1.14174 	      0.378217 	      1.177   	0.3883404395553742  	       0.842794	      0.173478 	      0.857116	     0.176797
poly    	 10  	0.01  	scale  	       3	    0.001	          0.33	       1.5872  	      0.913919 	      1.60948 	0.9473211299844383  	       0.991194	      0.282164 	      0.995372	     0.286619
poly    	 10  	0.01  	scale  	       3	    0.001	          0.2 	       1.25109 	      0.779432 	      1.27036 	0.8053479041020217  	       0.797602	      0.313323 	      0.807032	     0.325257
poly    	 10  	0.01  	scale  	       5	    0.001	          0.5 	       1.60583 	      1.63966  	      1.59628 	1.6257901475270313  	       0.890681	      0.408693 	      0.895058	     0.407189
poly    	 10  	0.01  	scale  	       5	    0.001	          0.33	       1.40618 	      0.704459 	      1.50034 	0.8154518232289236  	       0.935077	      0.250599 	      0.964471	     0.266851
poly    	 10  	0.01  	scale  	       5	    0.001	          0.2 	       1.53987 	      1.70121  	      1.53024 	1.5767818850165423  	       0.937099	      0.450977 	      0.944664	     0.433765
poly    	 10  	0.01  	scale  	       7	    0.001	          0.5 	       1.26567 	      0.764019 	      1.26371 	0.7441090650441196  	       0.861669	      0.244892 	      0.863065	     0.233384
poly    	 10  	0.01  	scale  	       7	    0.001	          0.33	       1.51777 	      0.983081 	      1.54864 	1.0177991784434408  	       0.93011 	      0.288617 	      0.939512	     0.296027
poly    	 10  	0.01  	scale  	       7	    0.001	          0.2 	       1.10007 	      0.298382 	      1.12356 	0.2750978020062845  	       0.810302	      0.172872 	      0.819511	     0.166864
linear  	 10  	0.01  	scale  	       1	    0.001	          0.5 	       1.32884 	      0.890524 	      1.35245 	0.9124266476177936  	       0.879005	      0.319337 	      0.891564	     0.329157
linear  	 10  	0.01  	scale  	       1	    0.001	          0.33	       1.5365  	      1.47916  	      1.51925 	1.4303755589698695  	       0.937348	      0.440405 	      0.929049	     0.422238
linear  	 10  	0.01  	scale  	       1	    0.001	          0.2 	       1.97333 	      1.62335  	      1.90636 	1.5761155320347304  	       1.02865 	      0.495377 	      1.00974 	     0.486662
rbf     	 10  	0.0001	auto   	       1	    0.001	          0.5 	       1.15059 	      0.290904 	      1.18216 	0.33488197904800526 	       0.84273 	      0.179669 	      0.859954	     0.199106
rbf     	 10  	0.0001	auto   	       1	    0.001	          0.33	       1.22099 	      0.653627 	      1.21593 	0.6630886157684092  	       0.829361	      0.230861 	      0.828411	     0.231522
rbf     	 10  	0.0001	auto   	       1	    0.001	          0.2 	       2.0729  	      1.67795  	      2.09721 	1.678146024265124   	       1.07372 	      0.431788 	      1.08563 	     0.434661
rbf     	 10  	0.0001	scale  	       1	    0.001	          0.5 	       0.986515	      0.423299 	      1.00663 	0.45573544337336236 	       0.710243	      0.208985 	      0.71722 	     0.21787
rbf     	 10  	0.0001	scale  	       1	    0.001	          0.33	       1.42283 	      0.489058 	      1.51849 	0.5382512453111551  	       0.938232	      0.208849 	      0.97081 	     0.216846
rbf     	 10  	0.0001	scale  	       1	    0.001	          0.2 	       0.901896	      0.206031 	      0.93103 	0.22420636571361616 	       0.625228	      0.125911 	      0.638929	     0.134556
poly    	 10  	0.0001	scale  	       3	    0.001	          0.5 	       1.46815 	      0.837131 	      1.5396  	0.949670714531312   	       0.917527	      0.277894 	      0.935372	     0.298195
poly    	 10  	0.0001	scale  	       3	    0.001	          0.33	       1.11543 	      0.581784 	      1.13269 	0.5968912288765233  	       0.771301	      0.253967 	      0.775597	     0.247202
poly    	 10  	0.0001	scale  	       3	    0.001	          0.2 	       1.93809 	      1.55959  	      1.97712 	1.6431923746200336  	       1.08216 	      0.387609 	      1.08959 	     0.406683
poly    	 10  	0.0001	scale  	       5	    0.001	          0.5 	       1.78969 	      1.58697  	      1.7697  	1.5971890747609347  	       0.944197	      0.45548  	      0.931841	     0.456091
poly    	 10  	0.0001	scale  	       5	    0.001	          0.33	       1.21367 	      0.40799  	      1.24151 	0.41553904815297893 	       0.853844	      0.209469 	      0.865619	     0.215692
poly    	 10  	0.0001	scale  	       5	    0.001	          0.2 	       1.18447 	      0.553829 	      1.20229 	0.5749246997379189  	       0.793331	      0.260977 	      0.799817	     0.267925
poly    	 10  	0.0001	scale  	       7	    0.001	          0.5 	       1.55147 	      0.795705 	      1.61028 	0.8307308112082492  	       0.97302 	      0.310875 	      0.989777	     0.31765
poly    	 10  	0.0001	scale  	       7	    0.001	          0.33	       1.09829 	      0.275582 	      1.07857 	0.2868303122498495  	       0.863544	      0.120905 	      0.858752	     0.134631
poly    	 10  	0.0001	scale  	       7	    0.001	          0.2 	       1.77506 	      1.29479  	      1.87267 	1.4402300760051756  	       0.978485	      0.347642 	      1.00692 	     0.382667
linear  	 10  	0.0001	scale  	       1	    0.001	          0.5 	       1.10749 	      0.525542 	      1.10209 	0.5083929465875514  	       0.764771	      0.22281  	      0.763155	     0.227335
linear  	 10  	0.0001	scale  	       1	    0.001	          0.33	       0.934854	      0.223608 	      0.937129	0.2082278452843957  	       0.743514	      0.150175 	      0.748445	     0.145215
linear  	 10  	0.0001	scale  	       1	    0.001	          0.2 	       1.33539 	      0.396972 	      1.31389 	0.3599546732272594  	       0.902728	      0.203055 	      0.894406	     0.194421
rbf     	 10  	1e-08 	auto   	       1	    0.001	          0.5 	       1.19908 	      0.351016 	      1.1913  	0.3291954504895555  	       0.845049	      0.161832 	      0.845088	     0.161054
rbf     	 10  	1e-08 	auto   	       1	    0.001	          0.33	       1.26636 	      0.946978 	      1.24176 	0.8423377612266862  	       0.854346	      0.256016 	      0.850628	     0.23981
rbf     	 10  	1e-08 	auto   	       1	    0.001	          0.2 	       1.04404 	      0.44425  	      1.0424  	0.43626297109228396 	       0.790316	      0.20374  	      0.793159	     0.20263
rbf     	 10  	1e-08 	scale  	       1	    0.001	          0.5 	       1.21643 	      0.514207 	      1.245   	0.5068567163947366  	       0.820782	      0.255364 	      0.833142	     0.252136
rbf     	 10  	1e-08 	scale  	       1	    0.001	          0.33	       1.02026 	      0.346574 	      1.0277  	0.35736082169155836 	       0.765716	      0.21702  	      0.76983 	     0.222635
rbf     	 10  	1e-08 	scale  	       1	    0.001	          0.2 	       1.0623  	      0.298716 	      1.08728 	0.2922025580242442  	       0.784309	      0.179093 	      0.78639 	     0.165678
poly    	 10  	1e-08 	scale  	       3	    0.001	          0.5 	       1.41087 	      1.55038  	      1.40378 	1.4983953422940781  	       0.889163	      0.388855 	      0.890035	     0.378291
poly    	 10  	1e-08 	scale  	       3	    0.001	          0.33	       1.49282 	      1.30352  	      1.52196 	1.3628870131343491  	       0.869095	      0.378658 	      0.879873	     0.388925
poly    	 10  	1e-08 	scale  	       3	    0.001	          0.2 	       1.69352 	      1.10358  	      1.73574 	1.1596036734792845  	       1.02459 	      0.338946 	      1.03508 	     0.343495
poly    	 10  	1e-08 	scale  	       5	    0.001	          0.5 	       1.20723 	      0.902085 	      1.20161 	0.8607442240728824  	       0.818278	      0.314085 	      0.821279	     0.310215
poly    	 10  	1e-08 	scale  	       5	    0.001	          0.33	       1.5769  	      1.46505  	      1.55391 	1.4675508014214054  	       0.897447	      0.386696 	      0.89237 	     0.402069
